CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,,,,,,
15792627,Reid,765,Spain,Female,33,5,€69039.43,,,,,,
15717191,Ferri,508,France,Male,49,1,€132468.76,,,,,,
15625716,Genovesi,637,French,Female,33,9,€65316.5,,,,,,
15710053,Neumayer,667,Germany,Female,44,5,€57164.19,,,,,,
15580043,Murray,575,Spain,Female,22,8,€34397.08,,,,,,
15601410,Tien,744,Spain,Female,46,1,€177431.59,,,,,,
15684669,Parkes,567,France,Female,41,9,€142009.46,,,,,,
15619083,Yip,502,France,Female,35,6,€80618.47,,,,,,
15692207,Ingle,609,FRA,Female,53,6,€124218.27,,,,,,
15730705,Chidubem,715,French,Male,37,9,€85286.3,,,,,,
15749688,Lu,541,FRA,Male,32,8,€40889.14,,,,,,
15728542,Vorobyova,850,French,Female,71,4,€107236.87,,,,,,
15760063,Chiedozie,595,Spain,Male,23,7,€168085.97,,,,,,
15658982,Napolitani,650,Germany,Female,28,5,€146663.43,,,,,,
15758769,Coffey,625,French,Female,44,7,€4791.8,,,,,,
15778481,Chigbogu,817,France,Male,59,1,€120819.58,,,,,,
15661162,Akabueze,526,Spain,Male,49,2,€114539.67,,,,,,
15568164,Istomin,850,FRA,Female,34,4,€154000.99,,,,,,
15601569,Ndubueze,598,French,Female,40,2,€137980.58,,,,,,
15772383,Toscani,613,FRA,Male,36,9,€83343.73,,,,,,
15667456,Ross,709,Spain,Male,62,3,€82195.15,,,,,,
15672983,Fernando,678,Spain,Female,27,5,€149550.95,,,,,,
15799534,McClaran,720,FRA,Male,71,5,€197688.5,,,,,,
15582847,Yermakova,662,France,Male,26,0,€72929.96,,,,,,
15612478,Somadina,525,France,Male,51,10,€171045.35,,,,,,
15709621,Wan,662,French,Male,31,3,€27731.05,,,,,,
15802009,Mazzi,770,French,Female,33,6,€126131.9,,,,,,
15698816,Tuan,721,Spain,Female,33,4,€103931.49,,,,,,
15574830,Townsley,633,Germany,Male,58,2,€147635.33,,,,,,
15603082,Yashina,701,France,Male,51,9,€61961.57,,,,,,
15685947,Henderson,556,Germany,Male,42,0,€125435.47,,,,,,
15643048,Mueller,639,French,Male,66,0,€42240.54,,,,,,
15807568,Wright,632,FRA,Male,50,2,€57942.88,,,,,,
15597591,Lung,456,French,Male,29,5,€153419.62,,,,,,
15747558,Bryant,729,Spain,Female,38,10,€189727.12,,,,,,
15756655,Madukaife,632,France,Female,34,2,€165385.55,,,,,,
15589949,Maclean,433,Spain,Male,34,9,€19687.99,,,,,,
15601012,Abdullah,802,French,Female,60,3,€39473.63,,,,,,
15724269,Yao,670,FRA,Male,25,7,€144723.38,,,,,,
15567506,Cheatham,738,Germany,Female,40,6,€194895.57,,,,,,
15791877,Gallagher,706,Germany,Male,34,0,€77271.91,,,,,,
15794360,Hao,592,Germany,Female,70,5,€105096.82,,,,,,
15686538,Nixon,522,French,Female,41,7,€176780.39,,,,,,
15585985,Wang,746,FRA,Male,48,5,€153786.46,,,,,,
15699257,Kerr,651,Spain,Male,42,2,€43612.06,,,,,,
15804104,Romani,494,FRA,Male,28,9,€79479.74,,,,,,
15727619,Lock,753,Germany,Female,46,9,€92320.37,,,,,,
15740237,Millar,671,Germany,Male,36,2,€193201.86,,,,,,
15801436,K'ung,696,France,Male,42,4,€126353.13,,,,,,
15705735,Onyekachi,577,Spain,Male,43,3,€135008.92,,,,,,
15649359,Somayina,587,France,Male,36,1,€17135.6,,,,,,
15624892,Dennis,712,Germany,Male,37,7,€60651.77,,,,,,
15784918,Brown,498,Germany,Male,35,2,€188343.05,,,,,,
15584785,Ogochukwu,660,FRA,Male,37,2,€23291.83,,,,,,
15797197,Macleod,678,Spain,Male,29,6,€64443.75,,,,,,
15574858,Page,530,French,Male,37,8,€287.99,,,,,,
15794101,Barese,559,French,Female,48,2,€137961.41,,,,,,
15743245,Agafonova,624,French,Male,42,3,€72169.95,,,,,,
15791535,Caraway,592,French,Male,28,5,€39608.58,,,,,,
15605215,Stevenson,767,French,Male,48,9,€175458.21,,,,,,
15771749,Duncan,653,Germany,Female,38,5,€89524.83,,,,,,
15616833,Wang,678,Spain,Male,27,2,€13221.25,,,,,,
15750728,Kaur,586,Spain,Female,42,2,€102889.34,,,,,,
15769353,Jenkins,550,FRA,Female,40,8,€166468.21,,,,,,
15770091,Edwards,643,Germany,Male,28,9,€27149.27,,,,,,
15716420,Kelly,612,Spain,Male,39,5,€59601.15,,,,,,
15740602,Boyle,674,Germany,Female,27,4,€22026.18,,,,,,
15796071,Loane,657,Spain,Male,29,7,€153059.62,,,,,,
15811389,Padovano,724,Germany,Female,35,0,€167313.07,,,,,,
15783875,Li Fonti,500,FRA,Female,34,4,€12833.96,,,,,,
15671800,Robinson,688,French,Male,20,8,€197582.79,,,,,,
15677288,Geach,599,France,Male,50,3,€4033.39,,,,,,
15633525,Payne,631,France,Male,29,7,€125877.22,,,,,,
15634606,Chinonyelum,634,Spain,Male,52,1,€176913.42,,,,,,
15579207,Watkins,545,French,Male,37,3,€105476.65,,,,,,
15619892,Page,644,Spain,Male,18,8,€59172.42,,,,,,
15567778,Genovese,690,Germany,Female,54,1,€108731.02,,,,,,
15711750,Watson,711,French,Female,34,6,€175310.38,,,,,,
15751084,Mancini,712,French,Female,29,8,€38170.04,,,,,,
15768945,Chibueze,627,FRA,Male,27,1,€105887.04,,,,,,
15586931,Hunter,694,Spain,Male,39,3,€95625.03,,,,,,
15636353,Buchi,534,Spain,Male,35,4,€9541.15,,,,,,
15623858,Charteris,603,FRA,Male,45,9,€148516.79,,,,,,
15703354,Aksenov,808,France,Female,33,2,€113907.8,,,,,,
15663987,Wright,723,Spain,Male,30,1,€164647.72,,,,,,
15780805,Lu,585,French,Female,35,2,€98621.04,,,,,,
15768566,K?,706,FRA,Male,34,8,€37479.97,,,,,,
15643229,Hou,671,France,Female,31,6,€15846.42,,,,,,
15754940,Descoteaux,597,Spain,Male,43,2,€5104.08,,,,,,
15676576,Stephenson,646,FRA,Female,43,8,€61937.6,,,,,,
15800068,Cooper,801,Spain,Female,46,6,€170008.74,,,,,,
15648030,Crump,731,Spain,Female,33,5,€165000.68,,,,,,
15668594,Diggs,620,Germany,Female,25,1,€76197.05,,,,,,
15728709,Shih,484,Germany,Male,40,7,€118045.98,,,,,,
15724181,Hudson,647,Spain,Male,47,5,€157360.9,,,,,,
15647546,Carvosso,688,Germany,Female,40,8,€196226.38,,,,,,
15702601,Wyatt,680,Germany,Male,30,4,€44384.57,,,,,,
15567725,Kodilinyechukwu,689,France,Female,46,7,€72993.65,,,,,,
15674179,Vorobyova,513,Germany,Male,34,7,€124571.09,,,,,,
15686957,Piccio,553,Germany,Male,35,2,€43640.16,,,,,,
15607690,Hsing,689,Germany,Male,47,2,€31121.42,,,,,,
15806546,Lucas,517,Spain,Male,46,4,€22372.78,,,,,,
15632850,T'ang,731,France,Male,37,8,€170338.35,,,,,,
15709016,North,687,Germany,Female,47,1,€158845.49,,,,,,
15638068,Thompson,507,Spain,Male,32,7,€67926.18,,,,,,
15749345,Simpson,468,France,Female,22,1,€194783.12,,,,,,
15791321,Nwora,682,Spain,Female,58,4,€176036.01,,,,,,
15699095,Chandler,603,France,Female,24,3,€198826.03,,,,,,
15638329,Uspensky,522,Germany,Male,25,1,€168683.57,,,,,,
15575445,Ferguson,629,Spain,Male,41,10,€6936.27,,,,,,
15752622,Kerr,729,France,Female,32,7,€179230.23,,,,,,
15774507,Furneaux,574,France,Female,39,5,€103421.91,,,,,,
15570857,Kambinachi,677,Germany,Female,39,0,€147578.26,,,,,,
15599386,Black,627,Germany,Male,28,5,€130504.49,,,,,,
15744913,Chizoba,788,Spain,Male,36,10,€16149.13,,,,,,
15647292,Peng,697,FRA,Male,63,7,€118862.08,,,,,,
15728838,Leach,578,FRA,Male,45,1,€143397.14,,,,,,
15584704,Chiazagomekpele,519,French,Male,48,10,€137959.0,,,,,,
15749068,Nickson,632,France,Female,40,9,€93702.96,,,,,,
15622985,Lin,679,France,Female,39,4,€172939.3,,,,,,
15587676,Alexeieva,699,France,Male,30,9,€108162.13,,,,,,
15779496,Sykes,615,FRA,Male,64,0,€35896.09,,,,,,
15733460,Martin,622,Spain,Male,36,9,€104852.6,,,,,,
15711457,Herz,755,French,Female,28,7,€188850.89,,,,,,
15795290,Nikitina,767,France,Female,42,2,€28615.8,,,,,,
15611223,Ko,752,Germany,Female,38,10,€172001.44,,,,,,
15794159,Highett,633,France,Female,26,8,€60116.57,,,,,,
15780677,Jackson,717,France,Female,59,4,€170528.63,,,,,,
15690175,Ball,585,Spain,Male,45,0,€189683.7,,,,,,
15722599,Nelson,751,French,Female,37,9,€49734.94,,,,,,
15569976,Woronoff,754,Germany,Male,65,1,€121529.59,,,,,,
15707011,Morrison,495,French,Male,47,10,€71071.47,,,,,,
15702277,Smith,650,French,Male,34,4,€142995.32,,,,,,
15801915,Rendall,529,France,Female,31,6,€13054.25,,,,,,
15580213,McIntyre,585,FRA,Female,43,2,€89402.54,,,,,,
15637947,Wei,668,Spain,Male,32,1,€111241.37,,,,,,
15715888,Allardyce,591,FRA,Female,38,2,€119638.85,,,,,,
15732967,Cremonesi,731,FRA,Male,19,6,€151581.79,,,,,,
15737047,Weatherford,754,FRA,Female,45,6,€73881.68,,,,,,
15694039,Jen,650,Germany,Female,46,9,€176902.83,,,,,,
15649457,Macleod,588,Germany,Male,41,2,€7034.94,,,,,,
15742809,Mironova,712,Spain,Female,29,7,€122547.58,,,,,,
15637829,Sharpe,691,French,Female,34,7,€161559.12,,,,,,
15633194,Osborne,771,France,Female,41,10,€137510.41,,,,,,
15611635,Chu,678,Spain,Female,39,6,€185366.56,,,,,,
15638774,Chong,719,Spain,Female,40,9,€182224.14,,,,,,
15722037,Alvarez,610,Germany,Male,36,7,€42581.04,,,,,,
15672930,Palerma,722,Spain,Male,37,9,€31921.95,,,,,,
15668774,Chiemenam,758,Germany,Female,23,5,€102460.84,,,,,,
15780966,Pritchard,709,France,Female,32,2,€109681.29,,,,,,
15659694,Wallis,634,Germany,Female,53,3,€106345.05,,,,,,
15624424,Palerma,678,Spain,Female,49,1,€102472.9,,,,,,
15708713,Hill,633,French,Male,35,3,€36249.76,,,,,,
15755405,Hudson,710,French,Male,43,9,€32996.89,,,,,,
15647570,Chung,640,Germany,Male,45,8,€195123.94,,,,,,
15684348,Zhdanova,656,FRA,Male,63,8,€57014.43,,,,,,
15702541,Fraser,551,France,Female,59,2,€159483.76,,,,,,
15646942,Meng,786,Spain,Female,39,7,€100929.59,,,,,,
15748920,Cherkasova,561,FRA,Female,49,8,€12513.07,,,,,,
15694581,Rawlings,807,Spain,Male,42,5,€74900.9,,,,,,
15643215,Jen,602,Germany,Male,38,2,€137111.89,,,,,,
15649060,Chien,727,Germany,Female,31,3,€60212.51,,,,,,
15774258,Gorbunov,678,FRA,Male,40,1,€187343.4,,,,,,
15731553,Lucas,730,FRA,Male,23,8,€183284.53,,,,,,
15617029,Young,596,Spain,Female,30,1,€8125.39,,,,,,
15780716,Colombo,686,Germany,Male,39,3,€103220.56,,,,,,
15577018,Tsao,684,Germany,Female,26,2,€96885.19,,,,,,
15809515,Lewis,797,Germany,Male,32,1,€8877.06,,,,,,
15789924,Hussain,658,French,Female,39,4,€147530.06,,,,,,
15725076,Anderson,653,Spain,Female,27,6,€33389.42,,,,,,
15672481,Ulyanov,641,France,Male,37,6,€45309.24,,,,,,
15574115,Shaw,656,Spain,Female,41,6,€35230.61,,,,,,
15661830,Lucciano,750,Spain,Female,36,6,€59816.41,,,,,,
15665879,Gordon,768,France,Female,40,8,€69080.46,,,,,,
15673820,Woodward,568,French,Male,33,7,€143450.61,,,,,,
15747772,Cunningham,706,Germany,Male,36,9,€40774.01,,,,,,
15666197,Boni,430,Germany,Female,38,8,€99377.27,,,,,,
15773639,Truscott,745,Germany,Male,35,4,€133617.43,,,,,,
15581893,Ginikanwa,747,FRA,Male,43,1,€101495.0,,,,,,
15672447,Bailey,657,Germany,Male,40,7,€119333.95,,,,,,
15777830,Hutchinson,639,France,Female,42,4,€167682.37,,,,,,
15713890,Maclean,704,French,Male,44,3,€152884.85,,,,,,
15577598,Chiang,651,Spain,Male,23,4,€70400.86,,,,,,
15786042,Willmore,706,Germany,Female,44,2,€65413.41,,,,,,
15753462,Godson,632,Germany,Male,30,2,€182728.8,,,,,,
15759690,Smith,751,French,Male,42,4,€81442.6,,,,,,
15801414,Bitter,767,French,Female,35,2,€144251.38,,,,,,
15656141,Ts'ao,741,FRA,Male,39,5,€40207.06,,,,,,
15608701,Chialuka,651,Germany,Male,29,3,€54530.51,,,,,,
15582892,Scott,601,FRA,Male,46,2,€32683.88,,,,,,
15632967,Feng,520,France,Male,34,3,€104703.96,,,,,,
15587573,Castiglione,626,Germany,Male,27,4,€26907.43,,,,,,
15654891,He,811,France,Male,30,6,€180591.32,,,,,,
15611365,Fanucci,730,France,Female,32,9,€60905.51,,,,,,
15749103,Ginikanwa,604,Germany,Female,47,4,€47777.15,,,,,,
15810203,Manning,499,Germany,Female,44,6,€108222.68,,,,,,
15813660,Forlonge,754,Spain,Male,40,2,€3554.63,,,,,,
15605673,Liang,716,Spain,Female,29,8,€78616.92,,,,,,
15669282,Uchechukwu,636,French,Female,20,10,€100566.81,,,,,,
15792726,Sung,470,French,Female,25,8,€183259.35,,,,,,
15593241,Tochukwu,444,France,Male,43,3,€159131.21,,,,,,
15683053,Reyna,809,Spain,Female,48,2,€160976.85,,,,,,
15632736,Liang,850,Germany,Female,30,3,€42933.26,,,,,,
15731865,Unwin,637,FRA,Male,27,1,€91291.2,,,,,,
15760450,Rutherford,512,FRA,Male,43,1,€52471.36,,,,,,
15787204,Howe,774,Spain,Female,43,1,€108804.28,,,,,,
15650454,Tran,641,France,Male,57,5,€122449.18,,,,,,
15573730,Thompson,586,Germany,Male,42,6,€41682.3,,,,,,
15705050,Linger,611,French,Male,30,9,€148887.69,,,,,,
15791342,Johnston,660,Spain,Male,31,1,€137784.25,,,,,,
15684316,Udokamma,532,French,Male,43,9,€190573.91,,,,,,
15700540,Barrera,557,Germany,Female,38,2,€102076.03,,,,,,
15770631,Sutherland,730,Spain,Male,25,5,€56307.51,,,,,,
15790594,Bednall,535,French,Female,27,6,€49775.58,,,,,,
15604020,Otoole,773,Germany,Female,36,4,€4395.45,,,,,,
15637599,Cremonesi,510,Germany,Female,44,4,€28461.29,,,,,,
15736578,Hamilton,539,French,Male,39,1,€28184.7,,,,,,
15666332,Donaldson,690,Spain,Female,48,2,€3149.1,,,,,,
15727291,McKay,821,French,Female,40,1,€194273.12,,,,,,
15785920,Black,687,Germany,Male,35,1,€148537.07,,,,,,
15658987,Kane,557,France,Female,46,4,€116378.31,,,,,,
15687719,She,532,Spain,Female,37,5,€6761.84,,,,,,
15799641,Bruno,540,Spain,Male,39,2,€81995.92,,,,,,
15758702,Watson,705,FRA,Female,55,8,€14392.68,,,,,,
15689526,Shih,542,Germany,Female,35,9,€468.94,,,,,,
15586848,Rose,706,FRA,Male,38,1,€122379.54,,,,,,
15707637,Zikoranachukwudimma,765,French,Female,56,1,€13228.93,,,,,,
15719426,Cole,529,France,Male,67,8,€154002.02,,,,,,
15639265,Isaacs,714,FRA,Male,54,7,€112777.38,,,,,,
15576124,Muravyova,582,France,Male,41,1,€128528.83,,,,,,
15757829,Timperley,609,Germany,Female,40,10,€170122.22,,,,,,
15633227,Kenechukwu,518,France,Female,28,9,€2803.89,,,,,,
15753092,He,791,Germany,Male,35,5,€181918.26,,,,,,
15782939,Storey,747,French,Male,42,4,€115241.96,,,,,,
15746338,Onyekachukwu,565,France,Female,40,2,€129956.13,,,,,,
15590676,Kharlamova,735,France,Male,34,1,€45858.49,,,,,,
15599329,Christopher,697,France,Female,49,7,€131083.56,,,,,,
15783097,Lombardo,813,Germany,Male,27,6,€46422.46,,,,,,
15597885,Kerr,772,French,Male,43,6,€57675.88,,,,,,
15597467,Duncan,606,French,Female,71,8,€169741.96,,,,,,
15724764,Lawley,667,Germany,Female,42,10,€26022.37,,,,,,
15778418,Burns,637,Germany,Male,40,9,€125334.16,,,,,,
15684769,Whitson,542,French,Male,67,10,€21343.74,,,,,,
15756167,Doyne,762,Spain,Female,43,5,€139971.01,,,,,,
15632439,Pinto,698,FRA,Female,39,4,€47455.82,,,,,,
15755138,Chin,850,French,Female,32,8,€55593.8,,,,,,
15659092,Davide,621,FRA,Female,50,5,€191756.54,,,,,,
15742116,Torres,671,Germany,Female,48,9,€76373.38,,,,,,
15801994,Buccho,775,French,Male,31,9,€169278.51,,,,,,
15647572,Greece,504,Spain,Male,34,0,€136909.88,,,,,,
15644551,Wimble,751,Spain,Female,37,3,€54865.92,,,,,,
15709135,Pirozzi,691,Germany,Male,30,7,€156529.44,,,,,,
15684469,Hsiung,841,Germany,Male,32,2,€113482.2,,,,,,
15627637,Obioma,709,Germany,Male,23,8,€63446.47,,,,,,
15667093,Onio,673,France,Male,37,2,€13624.02,,,,,,
15690589,Udinesi,541,French,Male,37,9,€148814.54,,,,,,
15595350,Fermin,661,FRA,Female,31,3,€65567.91,,,,,,
15777586,Moss,784,Spain,Female,42,2,€6409.55,,,,,,
15804064,Docherty,742,French,Female,35,2,€126997.53,,,,,,
15717770,Marcelo,850,Spain,Female,55,7,€171762.87,,,,,,
15754443,Fadden,443,France,Female,35,9,€129031.19,,,,,,
15776939,Zox,778,Germany,Female,48,3,€182691.31,,,,,,
15713517,Otitodilinna,529,France,Male,39,6,€12351.01,,,,,,
15683522,Kennedy,678,Germany,Female,37,2,€135123.96,,,,,,
15673995,Tu,516,Spain,Female,65,9,€181490.42,,,,,,
15771054,Barnes,469,Spain,Male,35,5,€186490.37,,,,,,
15578788,Bibi,786,Spain,Male,40,6,€41248.8,,,,,,
15737408,L?,703,French,Female,41,6,€116267.28,,,,,,
15750837,Landseer,579,Germany,Male,41,0,€9201.53,,,,,,
15576022,Nwachinemelu,565,French,Male,38,5,€80630.32,,,,,,
15635502,Ch'iu,443,French,Male,44,2,€159165.7,,,,,,
15627298,Vinogradova,589,France,Male,37,7,€86490.09,,,,,,
15811415,Jenks,691,France,Female,44,6,€197572.41,,,,,,
15645059,Crace,711,FRA,Female,28,8,€105159.89,,,,,,
15689671,Packham,775,Spain,Male,27,4,€40807.26,,,,,,
15718667,T'ien,621,France,Male,35,7,€143.34,,,,,,
15803202,Onyekachi,350,France,Male,51,10,€125823.79,,,,,,
15593683,Solomina,668,Spain,Female,30,8,€138465.7,,,,,,
15703394,Hawes,633,Spain,Male,27,3,€44008.91,,,,,,
15570289,Benson,697,Germany,Male,43,8,€66893.28,,,,,,
15567437,Emenike,734,Germany,Female,30,7,€76503.06,,,,,,
15711687,Nero,434,French,Male,41,4,€56784.11,,,,,,
15656592,Toscano,646,Germany,Male,48,8,€175657.55,,,,,,
15634373,Yang,764,FRA,Male,30,5,€105155.66,,,,,,
15769125,Palerma,727,Spain,Female,41,10,€47468.56,,,,,,
15711386,Trentini,724,France,Female,29,6,€64729.51,,,,,,
15714241,Haddon,749,Spain,Male,42,9,€101108.85,,,,,,
15642530,Coates,706,Germany,Female,47,10,€140938.95,,,,,,
15713599,Castiglione,728,France,Male,30,10,€37662.49,,,,,,
15744770,Stone,636,French,Male,44,2,€86414.41,,,,,,
15780498,Maynard,634,France,Male,34,3,€41820.65,,,,,,
15624397,Moore,627,FRA,Male,43,8,€127734.16,,,,,,
15615219,Obielumani,518,FRA,Male,59,5,€123872.0,,,,,,
15570908,Harding,687,Spain,Female,29,7,€113050.92,,,,,,
15762855,Hill,622,Spain,Female,23,8,€131389.39,,,,,,
15661827,Brown,693,Spain,Female,45,4,€26589.56,,,,,,
15746035,Pagnotto,450,Spain,Male,25,9,€195463.35,,,,,,
15691906,Esposito,664,Germany,Female,49,5,€108876.75,,,,,,
15793424,Tan,663,Spain,Female,28,8,€136054.45,,,,,,
15577905,Hammond,660,French,Male,34,8,€182262.66,,,,,,
15667216,Chung,579,France,Female,29,10,€129209.09,,,,,,
15673971,Houghton,655,Germany,Female,44,6,€64853.51,,,,,,
15701238,Chia,683,French,Male,47,1,€148989.15,,,,,,
15644849,Zikoranachidimma,655,France,Female,32,2,€71047.51,,,,,,
15635531,Boag,575,Spain,Female,30,8,€185341.63,,,,,,
15632263,Pagnotto,574,Spain,Male,30,5,€137793.35,,,,,,
15720110,Oluchukwu,795,FRA,Male,32,2,€198317.23,,,,,,
15619045,Baxter,776,France,Female,43,4,€162137.5,,,,,,
15697510,Tien,707,Spain,Female,52,7,€109688.82,,,,,,
15784923,Chimezie,705,Germany,Female,37,3,€36320.87,,,,,,
15567383,Slone,678,Germany,Female,44,2,€31384.86,,,,,,
15732621,Martin,663,France,Male,34,10,€114083.73,,,,,,
15757981,Loggia,748,FRA,Male,66,8,€163331.65,,,,,,
15727819,Hartley,677,Spain,Female,34,10,€50777.77,,,,,,
15738088,Parkin,634,Spain,Male,63,10,€30772.86,,,,,,
15765173,Lin,350,France,Female,60,3,€113796.15,,,,,,
15665159,Brooks,727,FRA,Male,61,0,€188729.08,,,,,,
15618203,Tien,773,Germany,Male,51,8,€86701.4,,,,,,
15791452,Dann,675,French,Male,39,1,€153129.22,,,,,,
15638159,Trentino,649,Spain,Female,36,6,€19825.09,,,,,,
15585466,Russo,552,France,Male,29,10,€12186.83,,,,,,
15677310,Christie,761,Germany,Male,62,5,€86920.97,,,,,,
15646262,Ross,622,FRA,Male,31,7,€35408.77,,,,,,
15656901,Nnonso,615,France,Male,59,8,€165576.55,,,,,,
15621093,Teng,681,Germany,Male,31,4,€48226.76,,,,,,
15592123,Buccho,768,France,Male,30,6,€199454.37,,,,,,
15589200,Madukaife,617,Spain,Male,34,9,€118749.58,,,,,,
15602934,Dunn,452,France,Female,33,6,€151623.91,,,,,,
15812720,Hooker,807,Germany,Male,37,10,€172097.95,,,,,,
15695383,Griffin,567,Spain,Male,44,9,€87677.15,,,,,,
15723064,Kistler,603,Spain,Male,24,1,€21858.28,,,,,,
15761606,Law,617,Spain,Female,37,9,€123866.28,,,,,,
15650322,Grigoryeva,701,FRA,Female,34,3,€74694.41,,,,,,
15669782,Chu,820,Germany,Male,39,9,€16770.31,,,,,,
15751628,Onyemachukwu,438,FRA,Male,60,7,€49424.6,,,,,,
15809057,Lu,600,Spain,Female,27,6,€172031.22,,,,,,
15617052,Watson,782,France,Male,34,9,€183021.06,,,,,,
15590810,Fallaci,638,Germany,Female,41,9,€73979.85,,,,,,
15801293,Ni,850,Germany,Male,27,1,€26265.18,,,,,,
15770968,Leason,741,Germany,Female,19,8,€24857.25,,,,,,
15572356,Tsai,689,Spain,Male,73,1,€167969.15,,,,,,
15603247,Bruner,743,Germany,Female,35,1,€189307.7,,,,,,
15619116,Wallace,493,France,Female,36,2,€99770.3,,,,,,
15691792,Young,416,Spain,Male,35,8,€119712.78,,,,,,
15783276,Forbes,725,FRA,Female,25,9,€168607.74,,,,,,
15766137,Muir,497,FRA,Male,34,2,€83087.13,,,,,,
15574554,Pugh,537,Germany,Male,66,8,€130664.79,,,,,,
15578671,Webb,706,Spain,Female,29,1,€133267.69,,,,,,
15716608,Walker,651,Spain,Male,38,2,€67029.82,,,,,,
15690670,Cox,720,French,Male,33,2,€141031.08,,,,,,
15630466,Maclean,797,French,Male,45,8,€125110.02,,,,,,
15630349,Hollis,543,Spain,Male,23,5,€117832.39,,,,,,
15803801,Jamieson,454,France,Male,34,4,€198817.72,,,,,,
15647890,Su,691,French,Male,37,9,€146411.6,,,,,,
15606115,P'eng,510,France,Female,52,6,€131312.56,,,,,,
15714642,Hawkins,792,Spain,Female,40,7,€141652.2,,,,,,
15741181,Ndubuagha,721,France,Male,41,6,€64477.25,,,,,,
15773973,Hill,765,FRA,Male,41,2,€191215.61,,,,,,
15758546,Norton,850,Spain,Male,39,8,€37090.44,,,,,,
15598940,Achebe,681,Germany,Male,38,6,€57517.71,,,,,,
15669783,Simpson,586,France,Female,60,3,€63241.21,,,,,,
15624993,Chiang,753,FRA,Female,36,7,€44567.83,,,,,,
15760568,Dalrymple,593,Germany,Female,38,5,€135337.11,,,,,,
15699047,Chukwuemeka,674,French,Female,21,9,€33964.03,,,,,,
15616168,Ojiofor,610,French,Female,35,7,€61623.19,,,,,,
15773146,Rubeo,652,France,Male,26,3,€168989.77,,,,,,
15770375,Fanucci,850,Germany,Female,26,8,€74425.41,,,,,,
15589725,Zubarev,740,FRA,Female,51,4,€178929.84,,,,,,
15710034,T'ao,637,Germany,Male,43,1,€101382.86,,,,,,
15800806,Pai,685,Spain,Male,31,7,€180769.55,,,,,,
15570485,Udegbunam,558,Spain,Male,40,4,€92378.54,,,,,,
15575391,Claypool,677,France,Female,37,3,€38252.25,,,,,,
15790750,Manfrin,592,Germany,Male,36,10,€146111.35,,,,,,
15714832,Baker,652,Germany,Male,36,9,€72350.17,,,,,,
15619953,Efremov,662,Spain,Female,42,6,€48242.38,,,,,,
15673929,Chin,543,French,Male,64,4,€148305.82,,,,,,
15578835,Brookes,675,Spain,Female,50,1,€8270.06,,,,,,
15752388,Doyle,643,Spain,Female,35,6,€41549.64,,,,,,
15797081,Ajuluchukwu,611,Germany,Female,49,9,€138656.81,,,,,,
15570194,Ikemefuna,412,French,Male,29,5,€12510.53,,,,,,
15580149,Fowler,638,Spain,Male,41,7,€43889.41,,,,,,
15777708,Liao,824,Spain,Female,38,3,€192800.25,,,,,,
15769955,Onuora,683,FRA,Female,40,1,€75762.0,,,,,,
15810444,Aksenov,562,Germany,Female,39,6,€9854.72,,,,,,
15645593,Trevisani,599,France,Female,41,2,€115724.78,,,,,,
15765345,Wood,753,French,Male,35,4,€106303.4,,,,,,
15760873,Lombardo,594,France,Male,50,7,€183868.01,,,,,,
15794178,Walpole,657,French,Male,34,3,€153895.46,,,,,,
15589361,Chikwendu,716,Spain,Male,34,9,€66695.71,,,,,,
15662483,Ko,850,French,Male,43,7,€173851.11,,,,,,
15809736,Steigrad,664,France,Male,46,2,€177423.02,,,,,,
15731148,Isayeva,558,FRA,Male,33,0,€109096.71,,,,,,
15774328,Boni,606,Germany,Male,40,1,€166656.18,,,,,,
15646969,Anayolisa,776,Spain,Male,33,2,€176921.0,,,,,,
15718769,Fallaci,557,Spain,Male,36,1,€98413.1,,,,,,
15610226,Fenton,614,FRA,Female,27,9,€77500.81,,,,,,
15616270,Chao,620,Spain,Male,42,4,€119747.08,,,,,,
15790717,Osinachi,695,Spain,Male,35,7,€160387.98,,,,,,
15635703,Chu,729,Germany,Female,39,1,€193715.0,,,,,,
15616365,Obiuto,571,FRA,Female,53,2,€28045.77,,,,,,
15630244,Chu,457,France,Male,40,10,€150757.35,,,,,,
15734714,Nash,559,French,Female,29,3,€82252.28,,,,,,
15721433,Hixson,664,French,Female,38,4,€154395.56,,,,,,
15590201,Fiorentini,500,Spain,Female,50,5,€83866.35,,,,,,
15590828,Chidimma,782,Germany,Male,42,7,€39830.1,,,,,,
15752097,Chiazagomekpere,708,Spain,Male,38,8,€12429.22,,,,,,
15800031,Laura,681,France,Male,43,3,€18772.5,,,,,,
15630857,Wu,674,Spain,Female,39,6,€9574.83,,,,,,
15689953,Toscani,697,Spain,Male,43,10,€188486.94,,,,,,
15759733,McMillan,774,France,Female,26,5,€64716.08,,,,,,
15810826,Chiekwugo,624,French,Male,36,6,€84749.96,,,,,,
15668009,Hendley,747,Spain,Male,37,1,€180551.76,,,,,,
15743456,Birnie,715,FRA,Female,32,10,€60907.49,,,,,,
15725762,Kemp,808,France,Male,24,4,€174107.04,,,,,,
15761713,Johnstone,678,FRA,Female,43,7,€110405.9,,,,,,
15769246,Lo Duca,813,Germany,Male,59,2,€187636.06,,,,,,
15781129,Montgomery,687,Spain,Male,38,8,€66580.13,,,,,,
